repo,Nielsen_theme,__source_file__,nielsen_theme_raw,nielsen_theme_canonical
sigstore/cosign,"7. Flexibility and efficiency of use, 4. Consistency and standards",sigstore__cosign___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
sigstore/cosign,"7. Flexibility and efficiency of use, 4. Consistency and standards",sigstore__cosign___non-human.xlsx,4. Consistency and standards,4. Consistency and standards
sigstore/cosign,"7. Flexibility and efficiency of use, 6. Recognition rather than recall, 10. Help and documentation",sigstore__cosign___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
sigstore/cosign,"7. Flexibility and efficiency of use, 6. Recognition rather than recall, 10. Help and documentation",sigstore__cosign___non-human.xlsx,6. Recognition rather than recall,6. Recognition rather than recall
sigstore/cosign,"7. Flexibility and efficiency of use, 6. Recognition rather than recall, 10. Help and documentation",sigstore__cosign___non-human.xlsx,10. Help and documentation,10. Help and documentation
sigstore/cosign,"7. Flexibility and efficiency of use, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",sigstore__cosign___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
sigstore/cosign,"7. Flexibility and efficiency of use, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",sigstore__cosign___non-human.xlsx,"9. Help users recognize, diagnose, and recover from errors","9. Help users recognize, diagnose, and recover from errors"
sigstore/cosign,"7. Flexibility and efficiency of use, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",sigstore__cosign___non-human.xlsx,10. Help and documentation,10. Help and documentation
sigstore/cosign,"7. Flexibility and efficiency of use, 5. Error prevention, 10. Help and documentation",sigstore__cosign___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
sigstore/cosign,"7. Flexibility and efficiency of use, 5. Error prevention, 10. Help and documentation",sigstore__cosign___non-human.xlsx,5. Error prevention,5. Error prevention
sigstore/cosign,"7. Flexibility and efficiency of use, 5. Error prevention, 10. Help and documentation",sigstore__cosign___non-human.xlsx,10. Help and documentation,10. Help and documentation
sigstore/cosign,"1. Visibility of system status, 7. Flexibility and efficiency of use",sigstore__cosign___non-human.xlsx,1. Visibility of system status,1. Visibility of system status
sigstore/cosign,"1. Visibility of system status, 7. Flexibility and efficiency of use",sigstore__cosign___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
sigstore/cosign,"7. Flexibility and efficiency of use, 4. Consistency and standards",sigstore__cosign___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
sigstore/cosign,"7. Flexibility and efficiency of use, 4. Consistency and standards",sigstore__cosign___non-human.xlsx,4. Consistency and standards,4. Consistency and standards
sigstore/cosign,"7. Flexibility and efficiency of use, 10. Help and documentation",sigstore__cosign___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
sigstore/cosign,"7. Flexibility and efficiency of use, 10. Help and documentation",sigstore__cosign___non-human.xlsx,10. Help and documentation,10. Help and documentation
sigstore/cosign,"2. Match between system and the real world, 4. Consistency and standards, 7. Flexibility and efficiency of use",sigstore__cosign___non-human.xlsx,2. Match between system and the real world,2. Match between system and the real world
sigstore/cosign,"2. Match between system and the real world, 4. Consistency and standards, 7. Flexibility and efficiency of use",sigstore__cosign___non-human.xlsx,4. Consistency and standards,4. Consistency and standards
sigstore/cosign,"2. Match between system and the real world, 4. Consistency and standards, 7. Flexibility and efficiency of use",sigstore__cosign___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
sigstore/cosign,"5. Error prevention, '9. Help users recognize, diagnose, and recover from errors']",sigstore__cosign___non-human.xlsx,5. Error prevention,5. Error prevention
sigstore/cosign,"5. Error prevention, '9. Help users recognize, diagnose, and recover from errors']",sigstore__cosign___non-human.xlsx,"9. Help users recognize, diagnose, and recover from errors","9. Help users recognize, diagnose, and recover from errors"
sigstore/cosign,"['9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",sigstore__cosign___non-human.xlsx,"9. Help users recognize, diagnose, and recover from errors","9. Help users recognize, diagnose, and recover from errors"
sigstore/cosign,"['9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",sigstore__cosign___non-human.xlsx,10. Help and documentation,10. Help and documentation
sigstore/cosign,"7. Flexibility and efficiency of use, 5. Error prevention",sigstore__cosign___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
sigstore/cosign,"7. Flexibility and efficiency of use, 5. Error prevention",sigstore__cosign___non-human.xlsx,5. Error prevention,5. Error prevention
sigstore/cosign,"5. Error prevention, 2. Match between system and the real world, 10. Help and documentation",sigstore__cosign___non-human.xlsx,5. Error prevention,5. Error prevention
sigstore/cosign,"5. Error prevention, 2. Match between system and the real world, 10. Help and documentation",sigstore__cosign___non-human.xlsx,2. Match between system and the real world,2. Match between system and the real world
sigstore/cosign,"5. Error prevention, 2. Match between system and the real world, 10. Help and documentation",sigstore__cosign___non-human.xlsx,10. Help and documentation,10. Help and documentation
sigstore/cosign,"2. Match between system and the real world, 6. Recognition rather than recall, 10. Help and documentation",sigstore__cosign___non-human.xlsx,2. Match between system and the real world,2. Match between system and the real world
sigstore/cosign,"2. Match between system and the real world, 6. Recognition rather than recall, 10. Help and documentation",sigstore__cosign___non-human.xlsx,6. Recognition rather than recall,6. Recognition rather than recall
sigstore/cosign,"2. Match between system and the real world, 6. Recognition rather than recall, 10. Help and documentation",sigstore__cosign___non-human.xlsx,10. Help and documentation,10. Help and documentation
sigstore/cosign,"7. Flexibility and efficiency of use, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",sigstore__cosign___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
sigstore/cosign,"7. Flexibility and efficiency of use, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",sigstore__cosign___non-human.xlsx,"9. Help users recognize, diagnose, and recover from errors","9. Help users recognize, diagnose, and recover from errors"
sigstore/cosign,"7. Flexibility and efficiency of use, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",sigstore__cosign___non-human.xlsx,10. Help and documentation,10. Help and documentation
sigstore/cosign,"1. Visibility of system status, 5. Error prevention",sigstore__cosign___non-human.xlsx,1. Visibility of system status,1. Visibility of system status
sigstore/cosign,"1. Visibility of system status, 5. Error prevention",sigstore__cosign___non-human.xlsx,5. Error prevention,5. Error prevention
sigstore/cosign,"4. Consistency and standards, 5. Error prevention, 8. Aesthetic and minimalist design",sigstore__cosign___non-human.xlsx,4. Consistency and standards,4. Consistency and standards
sigstore/cosign,"4. Consistency and standards, 5. Error prevention, 8. Aesthetic and minimalist design",sigstore__cosign___non-human.xlsx,5. Error prevention,5. Error prevention
sigstore/cosign,"4. Consistency and standards, 5. Error prevention, 8. Aesthetic and minimalist design",sigstore__cosign___non-human.xlsx,8. Aesthetic and minimalist design,8. Aesthetic and minimalist design
sigstore/cosign,"1. Visibility of system status, 7. Flexibility and efficiency of use, '9. Help users recognize, diagnose, and recover from errors']",sigstore__cosign___non-human.xlsx,1. Visibility of system status,1. Visibility of system status
sigstore/cosign,"1. Visibility of system status, 7. Flexibility and efficiency of use, '9. Help users recognize, diagnose, and recover from errors']",sigstore__cosign___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
sigstore/cosign,"1. Visibility of system status, 7. Flexibility and efficiency of use, '9. Help users recognize, diagnose, and recover from errors']",sigstore__cosign___non-human.xlsx,"9. Help users recognize, diagnose, and recover from errors","9. Help users recognize, diagnose, and recover from errors"
sigstore/cosign,"2. Match between system and the real world, 10. Help and documentation",sigstore__cosign___non-human.xlsx,2. Match between system and the real world,2. Match between system and the real world
sigstore/cosign,"2. Match between system and the real world, 10. Help and documentation",sigstore__cosign___non-human.xlsx,10. Help and documentation,10. Help and documentation
sigstore/cosign,"7. Flexibility and efficiency of use, 5. Error prevention",sigstore__cosign___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
sigstore/cosign,"7. Flexibility and efficiency of use, 5. Error prevention",sigstore__cosign___non-human.xlsx,5. Error prevention,5. Error prevention
sigstore/cosign,"2. Match between system and the real world, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",sigstore__cosign___non-human.xlsx,2. Match between system and the real world,2. Match between system and the real world
sigstore/cosign,"2. Match between system and the real world, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",sigstore__cosign___non-human.xlsx,"9. Help users recognize, diagnose, and recover from errors","9. Help users recognize, diagnose, and recover from errors"
sigstore/cosign,"2. Match between system and the real world, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",sigstore__cosign___non-human.xlsx,10. Help and documentation,10. Help and documentation
sigstore/cosign,"7. Flexibility and efficiency of use, 4. Consistency and standards",sigstore__cosign___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
