repo,L1_Theme,__source_file__,l1_theme_raw,l1_theme_canonical,l1_theme_secondary_group
sigstore/fulcio,"Unexpected behavior, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
sigstore/fulcio,"Unexpected behavior, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Unexpected behavior, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
sigstore/fulcio,"Unexpected behavior, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,Unexpected behavior,sigstore__fulcio___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, Performance issue",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Performance issue",sigstore__fulcio___non-human.xlsx,Performance issue,Performance issue,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Unexpected behavior, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
sigstore/fulcio,"Unexpected behavior, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Build/CI/installation/distribution release issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Build/CI/installation/distribution release issues",sigstore__fulcio___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Build/CI/installation/distribution release issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Build/CI/installation/distribution release issues",sigstore__fulcio___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Unexpected behavior, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
sigstore/fulcio,"Unexpected behavior, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,Unexpected behavior,sigstore__fulcio___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
sigstore/fulcio,"Notification/Logging /Web UI Issues, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Notification/Logging /Web UI Issues, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, User confusion / unclear documentation",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, User confusion / unclear documentation",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Missing feature / enhancement request, User confusion / unclear documentation",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, User confusion / unclear documentation",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,User confusion / unclear documentation,sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Configuration friction, Tedious Workflows",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Configuration friction, Tedious Workflows",sigstore__fulcio___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Configuration friction, Tedious Workflows",sigstore__fulcio___non-human.xlsx,Tedious Workflows,Tedious Workflows,Operational Friction
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Configuration friction",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
